Price,Close,High,Low,Open,Volume,symbol,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,META,META,META,META,META,NVDA,NVDA,NVDA,NVDA,NVDA,JPM,JPM,JPM,JPM,JPM,GS,GS,GS,GS,GS,BAC,BAC,BAC,BAC,BAC,JNJ,JNJ,JNJ,JNJ,JNJ,UNH,UNH,UNH,UNH,UNH,AMZN,AMZN,AMZN,AMZN,AMZN,WMT,WMT,WMT,WMT,WMT,KO,KO,KO,KO,KO,CAT,CAT,CAT,CAT,CAT,BA,BA,BA,BA,BA
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,,,,,,NVDA,,,,,,,,,,,,,,,,120.82636260986328,121.62995352369373,117.96182659837903,119.70892880786865,412386000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-10,,,,,,NVDA,,,,,,,,,,,,,,,,121.72789001464844,123.03721949599527,116.95032895624942,120.3086160214553,313434100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,,,,,,NVDA,,,,,,,,,,,,,,,,120.85828399658203,122.81744468477636,118.68920642560704,121.71790911261488,222551200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,,,,,,NVDA,,,,,,,,,,,,,,,,125.14643859863281,126.82572022932071,122.51756641163499,123.00735466296415,299595000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,,,,,,NVDA,,,,,,,,,,,,,,,,129.55455017089844,129.74447132445016,127.10560139337456,129.33464307228707,260704500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,,,,,,NVDA,,,,,,,,,,,,,,,,131.82359313964844,132.78317395786428,128.26511837192902,129.90441625095465,309320400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-17,,,,,,NVDA,,,,,,,,,,,,,,,,130.92396545410156,133.67278906643185,129.52457044327446,132.9331153831068,288504400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-18,,,,,,NVDA,,,,,,,,,,,,,,,,135.52198791503906,136.27166699428068,130.63408092847425,131.08388532556722,294335100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,,,,,,NVDA,,,,,,,,,,,,,,,,130.72406005859375,140.69978702792184,129.46460449105635,139.74020619139688,517768400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,,,,,,NVDA,,,,,,,,,,,,,,,,126.5158462524414,130.57411435219748,124.24682083583242,127.0656139833598,649445800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,,,,,,NVDA,,,,,,,,,,,,,,,,118.0594711303711,124.4067529664504,117.98950138261452,123.18727368315257,476060900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,,,,,,NVDA,,,,,,,,,,,,,,,,126.03605651855469,126.44588478591346,119.26895600052943,121.1481490132055,414192600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,,,,,,NVDA,,,,,,,,,,,,,,,,126.34593200683594,128.06518984478126,122.54755446405669,126.07604323280044,362975900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,,,,,,NVDA,,,,,,,,,,,,,,,,123.93695831298828,126.35592889862836,122.8674163349487,124.04691186806878,252571700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,,,,,,NVDA,,,,,,,,,,,,,,,,123.48715209960938,127.65536639722576,122.69748913626472,124.52670811618471,315516700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01,,,,,,NVDA,,,,,,,,,,,,,,,,124.24683380126953,124.78659610560356,118.77917237025213,123.41718700299181,284885500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-02,,,,,,NVDA,,,,,,,,,,,,,,,,122.61752319335938,123.35721213177682,120.97822535200487,121.07818104942778,218374000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03,,,,,,NVDA,,,,,,,,,,,,,,,,128.22511291503906,128.22511291503906,121.30807553564613,121.60795022813568,215749000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-05,,,,,,NVDA,,,,,,,,,,,,,,,,125.77617645263672,128.79488887998582,125.62623909181207,127.32550884480895,214176700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08,,,,,,NVDA,,,,,,,,,,,,,,,,128.1451416015625,130.7140492483546,126.98564191819271,127.43544631776729,237677300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,,,,,,NVDA,,,,,,,,,,,,,,,,131.3238067626953,133.76276548705792,128.59496354527897,130.29424856790877,285366600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,,,,,,NVDA,,,,,,,,,,,,,,,,134.852294921875,135.04221608834806,132.36335454676214,133.9726664675838,248978600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,,,,,,NVDA,,,,,,,,,,,,,,,,127.34550476074219,136.09175422496259,126.99565600235432,135.69193143030844,374782700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,,,,,,NVDA,,,,,,,,,,,,,,,,129.18472290039062,131.86356920556344,127.16558268757724,128.20513111513003,252680500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-15,,,,,,NVDA,,,,,,,,,,,,,,,,128.38504028320312,131.3337748661706,127.12557732818904,130.50412821022553,208326200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-16,,,,,,NVDA,,,,,,,,,,,,,,,,126.30593872070312,128.9847847878456,124.52670149646414,128.38505064333017,214769500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-17,,,,,,NVDA,,,,,,,,,,,,,,,,117.93951416015625,121.79786321418705,116.670060903269,121.29807714631912,390086200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-18,,,,,,NVDA,,,,,,,,,,,,,,,,121.03819274902344,122.34763750285344,116.51013195140489,121.79786974825338,320979500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,,,,,,NVDA,,,,,,,,,,,,,,,,117.87954711914062,121.54797517785201,117.31978914047505,120.29850995680886,217223800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,,,,,,NVDA,,,,,,,,,,,,,,,,123.48715209960938,124.0169241522775,119.8087260510085,120.29851430002402,258068900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-23,,,,,,NVDA,,,,,,,,,,,,,,,,122.53754425048828,124.63665183286045,122.04775604012886,122.72746539631609,173911000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,,,,,,NVDA,,,,,,,,,,,,,,,,114.20111083984375,119.89866868030745,113.3914598904436,119.11900367331029,327776900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,,,,,,NVDA,,,,,,,,,,,,,,,,112.2319564819336,116.580093681362,106.25451947131738,112.99163342891377,460067000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,,,,,,NVDA,,,,,,,,,,,,,,,,113.01163482666016,116.15029104496566,111.53227218454634,116.14030081339652,293399100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,,,,,,NVDA,,,,,,,,,,,,,,,,111.54224395751953,116.23023941991447,111.25237476736449,113.6413514115726,248152100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,,,,,,NVDA,,,,,,,,,,,,,,,,103.68562316894531,111.94208369239041,102.49612986212257,111.47228355856528,486833300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-31,,,,,,NVDA,,,,,,,,,,,,,,,,116.96992492675781,118.28935980657482,110.83255278301941,112.85169271533529,473174200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-01,,,,,,NVDA,,,,,,,,,,,,,,,,109.16327667236328,120.10859659996095,106.76430191931924,117.47971689042026,523462300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02,,,,,,NVDA,,,,,,,,,,,,,,,,107.2240982055664,108.67348235860572,101.32662878479363,103.71560554704351,482027500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,,,,,,NVDA,,,,,,,,,,,,,,,,100.40702819824219,103.36576873199637,90.6512086518513,92.02061773639092,552842400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,,,,,,NVDA,,,,,,,,,,,,,,,,104.20539855957031,107.66391734722711,100.50698458680512,103.79557030996848,409012100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-07,,,,,,NVDA,,,,,,,,,,,,,,,,98.86768341064453,108.75345120343057,98.64777632103673,107.76386930019544,411440400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,,,,,,NVDA,,,,,,,,,,,,,,,,104.92508697509766,105.45485898012505,97.47827008281362,101.95635654950479,391910000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09,,,,,,NVDA,,,,,,,,,,,,,,,,104.70519256591797,106.55439969221393,103.38575750879603,105.59481125304626,290844200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-12,,,,,,NVDA,,,,,,,,,,,,,,,,108.97335052490234,111.02247644689008,106.21453693013632,106.27450881772207,325559900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-13,,,,,,NVDA,,,,,,,,,,,,,,,,116.0903091430664,116.18027460234957,111.53226256952769,112.3918952304853,312646700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,,,,,,NVDA,,,,,,,,,,,,,,,,118.02947235107422,118.54924647415793,114.0211861982408,118.47927673400955,339246400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-15,,,,,,NVDA,,,,,,,,,,,,,,,,122.80744171142578,123.18727640390337,117.41974813678404,118.7091971963176,318086700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,,,,,,NVDA,,,,,,,,,,,,,,,,124.52670288085938,124.94652136236562,121.12815597457694,121.88783295977665,302589900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-19,,,,,,NVDA,,,,,,,,,,,,,,,,129.9443817138672,129.9443817138672,123.36719502454015,124.22682769827617,318333600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,,,,,,NVDA,,,,,,,,,,,,,,,,127.19556427001953,129.82444407435935,125.83614544847738,128.345066215563,300087400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-21,,,,,,NVDA,,,,,,,,,,,,,,,,128.4450225830078,129.29466502006431,126.60581346882094,127.26552712895132,257883600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22,,,,,,NVDA,,,,,,,,,,,,,,,,123.68706512451172,130.6940685649148,123.04733950988674,129.96438511048203,376189100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,,,,,,NVDA,,,,,,,,,,,,,,,,129.3146514892578,129.54456407840786,125.16643293270377,125.8061585348479,323230300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-26,,,,,,NVDA,,,,,,,,,,,,,,,,126.40589141845703,131.2038330961495,124.31678931451107,129.51456899800732,331964700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-27,,,,,,NVDA,,,,,,,,,,,,,,,,128.2451171875,129.14472607274774,123.8270022374259,124.99650751528328,303134600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,,,,,,NVDA,,,,,,,,,,,,,,,,125.55625915527344,128.2750966404244,122.5875286310627,128.06517977661952,448101100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-29,,,,,,NVDA,,,,,,,,,,,,,,,,117.53968811035156,124.37676573622443,116.66006734390899,121.30807947152184,453023300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-30,,,,,,NVDA,,,,,,,,,,,,,,,,119.31893920898438,121.69791835838595,117.1698574006327,119.47886679934984,333751600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-03,,,,,,NVDA,,,,,,,,,,,,,,,,107.95379638671875,116.16028314135124,107.24410104783063,115.96037175405029,477155100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,,,,,,NVDA,,,,,,,,,,,,,,,,106.16455078125,113.22152729745075,104.07544877334824,105.36489768479619,372470300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-05,,,,,,NVDA,,,,,,,,,,,,,,,,107.16413116455078,109.6030896936583,104.715182404582,104.94507973247826,306850700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,,,,,,NVDA,,,,,,,,,,,,,,,,102.7860107421875,108.10373451971928,100.90681013303441,107.99378096807179,413638100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-09,,,,,,NVDA,,,,,,,,,,,,,,,,106.42445373535156,106.50442134190934,103.64564422957986,104.83512996607128,273912000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,,,,,,NVDA,,,,,,,,,,,,,,,,108.05374145507812,109.35318822314704,104.90508784485718,107.76386463370491,268283700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,,,,,,NVDA,,,,,,,,,,,,,,,,116.85997772216797,117.13985668962943,107.37403301447969,109.34319126914343,441422400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12,,,,,,NVDA,,,,,,,,,,,,,,,,119.0992202758789,120.74865704096976,115.34050510922769,116.80000446674823,366052700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,,,,,,NVDA,,,,,,,,,,,,,,,,119.05923461914062,119.9189408807045,117.55974801782453,119.03924482024104,238358300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-16,,,,,,NVDA,,,,,,,,,,,,,,,,116.74002838134766,118.13955072741236,114.32085850740886,116.75002709413774,248772300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17,,,,,,NVDA,,,,,,,,,,,,,,,,115.55043029785156,118.75933823796504,114.79069593440207,118.12954900355818,231925900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,,,,,,NVDA,,,,,,,,,,,,,,,,113.33119201660156,117.65970390167261,113.18124184177299,115.85032597194726,310318900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,,,,,,NVDA,,,,,,,,,,,,,,,,117.82965087890625,119.6190390017094,117.20986038538442,117.30982462581498,293506400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-20,,,,,,NVDA,,,,,,,,,,,,,,,,115.96029663085938,118.57940262799143,115.35050480567513,117.0199313836397,382462400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,,,,,,NVDA,,,,,,,,,,,,,,,,116.22020721435547,116.94995306986277,114.82068489843978,116.51010886475667,206228500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-24,,,,,,NVDA,,,,,,,,,,,,,,,,120.82862854003906,121.75831050299728,115.34050229413268,116.48011145817397,354966800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,,,,,,NVDA,,,,,,,,,,,,,,,,123.46772003173828,124.8972307941946,121.56836894761845,121.9782246233193,284692900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-26,,,,,,NVDA,,,,,,,,,,,,,,,,123.9975357055664,127.62629022604027,121.75830470715397,126.75659295249227,302582900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,,,,,,NVDA,,,,,,,,,,,,,,,,121.35844421386719,123.9875411739155,119.21917738287792,123.9275641535197,271009200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,,,,,,NVDA,,,,,,,,,,,,,,,,121.39842987060547,121.45840689022769,118.10955522149155,118.26949648274505,226553700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-01,,,,,,NVDA,,,,,,,,,,,,,,,,116.95994567871094,122.39808576451375,115.7503608309228,121.72830933905863,302094500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-02,,,,,,NVDA,,,,,,,,,,,,,,,,118.80931854248047,119.33913591399957,115.1005893150636,116.40014740227824,221845900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-03,,,,,,NVDA,,,,,,,,,,,,,,,,122.80794525146484,124.31743049345978,120.2988023230489,120.87860561160097,277118000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-04,,,,,,NVDA,,,,,,,,,,,,,,,,124.87723541259766,124.99719707970252,121.78829684578011,124.89723283717322,243678100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-07,,,,,,NVDA,,,,,,,,,,,,,,,,127.67628479003906,130.5952834922112,124.90722864393703,124.94721586781675,346250200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-08,,,,,,NVDA,,,,,,,,,,,,,,,,132.84449768066406,133.43429200303964,129.3756845929013,130.2153933149511,285722500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-09,,,,,,NVDA,,,,,,,,,,,,,,,,132.60458374023438,134.473953954377,131.33502948270424,134.06409064908044,246191600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10,,,,,,NVDA,,,,,,,,,,,,,,,,134.76385498046875,134.9537923881041,130.95516150253064,131.86485368985453,242311300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-11,,,,,,NVDA,,,,,,,,,,,,,,,,134.7538604736328,135.73352074472976,133.61425131031754,133.9641223517835,170209500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-14,,,,,,NVDA,,,,,,,,,,,,,,,,138.0227508544922,139.5522259694365,136.25335239175735,136.42329237635488,232347700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-15,,,,,,NVDA,,,,,,,,,,,,,,,,131.55496215820312,138.52257769243778,128.6959404665834,137.82280508502743,377831000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-16,,,,,,NVDA,,,,,,,,,,,,,,,,135.6735382080078,136.57322399642072,131.53495612489098,133.9341283963689,264879700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-17,,,,,,NVDA,,,,,,,,,,,,,,,,136.88311767578125,140.8417687676179,136.82314065604464,139.29229632563835,306435900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18,,,,,,NVDA,,,,,,,,,,,,,,,,137.9527587890625,138.85244459278235,137.23300404466042,138.62252759913224,176090200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-21,,,,,,NVDA,,,,,,,,,,,,,,,,143.6608123779297,143.6608123779297,137.95276029474488,138.0827206747143,264554500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-22,,,,,,NVDA,,,,,,,,,,,,,,,,143.5408477783203,144.37056551302095,141.73146975294682,142.86108785315807,226311600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-23,,,,,,NVDA,,,,,,,,,,,,,,,,139.51222229003906,142.38123492807873,137.41295033058282,141.9813779606296,285930000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-24,,,,,,NVDA,,,,,,,,,,,,,,,,140.3619384765625,141.30161913611144,138.41260905173522,140.7718017861216,172354900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-25,,,,,,NVDA,,,,,,,,,,,,,,,,141.49154663085938,144.08067171203157,140.75180968215267,140.8817548130095,205122100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-28,,,,,,NVDA,,,,,,,,,,,,,,,,140.47190856933594,143.09100694226274,140.00206821568727,142.95105547012693,173586700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-29,,,,,,NVDA,,,,,,,,,,,,,,,,141.20164489746094,142.21129364579818,138.8524432880062,140.2419668294209,157593600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-30,,,,,,NVDA,,,,,,,,,,,,,,,,139.29229736328125,140.28196395700422,136.76316465511044,139.49222584841445,179418100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,,,,,,NVDA,,,,,,,,,,,,,,,,132.7145538330078,137.56289989167158,132.06478241439225,137.55290880572403,270039600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-01,,,,,,NVDA,,,,,,,,,,,,,,,,135.35365295410156,137.26300291330367,134.52395044654537,134.65389558133728,207127800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,,,,,,NVDA,,,,,,,,,,,,,,,,136.00343322753906,138.91244079735898,135.52360180221356,137.16303982117785,187528200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-05,,,,,,NVDA,,,,,,,,,,,,,,,,139.8621063232422,140.3219403030432,137.28298774012364,137.40294177771256,160537400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-06,,,,,,NVDA,,,,,,,,,,,,,,,,145.56016540527344,146.43986910531262,141.91142072377156,142.9110784725191,242043900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-07,,,,,,NVDA,,,,,,,,,,,,,,,,148.8290557861328,148.87902647248674,146.11997647950326,146.33990241230273,207323300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-08,,,,,,NVDA,,,,,,,,,,,,,,,,147.57945251464844,149.71871911263233,146.2099112659944,148.71906153874144,175665800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-11,,,,,,NVDA,,,,,,,,,,,,,,,,145.21026611328125,148.79904870323992,143.52085748188875,148.62909347800425,182325600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-12,,,,,,NVDA,,,,,,,,,,,,,,,,148.2392120361328,149.59874692031187,145.95999403229789,146.7297346202135,198634700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-13,,,,,,NVDA,,,,,,,,,,,,,,,,146.21994018554688,149.27889039349282,145.85005645366056,149.01898487542564,191903300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
